table_id,table_row,source_line,section,cells_json,urls_json,typed_absences_json
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,15,327,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""OpenAI"",""Alias / endpoint identifier"":""`gpt-4o-mini-transcribe`, `gpt-4o-mini-tts`"",""Kind"":""family aliases"",""Resolves to"":""`-2025-03-20`, then `-2025-12-15`"",""Valid from"":""[Mar 20, 2025](https://platform.openai.com/docs/changelog)"",""Valid to"":""repointed [Jan 13, 2026](https://platform.openai.com/docs/changelog); transcribe shutdown [Feb 26, 2027](https://platform.openai.com/docs/deprecations)"",""Source of the mapping"":""[Changelog](https://platform.openai.com/docs/changelog)"",""Notes"":""—""}","[""https://platform.openai.com/docs/changelog"",""https://platform.openai.com/docs/deprecations""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,16,328,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""OpenAI"",""Alias / endpoint identifier"":""`sora-2`"",""Kind"":""family alias"",""Resolves to"":""`sora-2-2025-10-06`, then `sora-2-2025-12-08`"",""Valid from"":""[Oct 6, 2025](https://platform.openai.com/docs/changelog)"",""Valid to"":""repointed [Jan 13, 2026](https://platform.openai.com/docs/changelog); shutdown [Sep 24, 2026](https://platform.openai.com/docs/deprecations)"",""Source of the mapping"":""[Model page](https://platform.openai.com/docs/models/sora-2)"",""Notes"":""—""}","[""https://platform.openai.com/docs/changelog"",""https://platform.openai.com/docs/deprecations"",""https://platform.openai.com/docs/models/sora-2""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,17,329,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""OpenAI"",""Alias / endpoint identifier"":""`gpt-4o`"",""Kind"":""family alias"",""Resolves to"":""default `gpt-4o-2024-08-06` (snapshots 2024-05-13, 2024-08-06, 2024-11-20)"",""Valid from"":""[May 13, 2024](https://platform.openai.com/docs/changelog)"",""Valid to"":""→ present"",""Source of the mapping"":""[Model page](https://platform.openai.com/docs/models/gpt-4o)"",""Notes"":""One snapshot deprecated while the alias stays active.""}","[""https://platform.openai.com/docs/changelog"",""https://platform.openai.com/docs/models/gpt-4o""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,18,330,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""OpenAI"",""Alias / endpoint identifier"":""`gpt-4-turbo-preview`, `gpt-4-turbo-preview-completions`"",""Kind"":""aliases"",""Resolves to"":""`gpt-4-0125-preview`"",""Valid from"":""[Nov 6, 2023](https://platform.openai.com/docs/changelog)"",""Valid to"":""[Mar 26, 2026](https://platform.openai.com/docs/deprecations)"",""Source of the mapping"":""[Deprecations](https://platform.openai.com/docs/deprecations)"",""Notes"":""Alias and target retired together.""}","[""https://platform.openai.com/docs/changelog"",""https://platform.openai.com/docs/deprecations""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,19,331,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""OpenAI"",""Alias / endpoint identifier"":""`text-moderation-latest`, `text-moderation-stable`"",""Kind"":""aliases"",""Resolves to"":""`text-moderation-007`"",""Valid from"":""not_reported"",""Valid to"":""[Oct 27, 2025](https://platform.openai.com/docs/deprecations)"",""Source of the mapping"":""[Model page](https://platform.openai.com/docs/models/text-moderation-latest)"",""Notes"":""Two aliases, one snapshot.""}","[""https://platform.openai.com/docs/deprecations"",""https://platform.openai.com/docs/models/text-moderation-latest""]","[""not_reported""]"
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,20,332,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""OpenAI"",""Alias / endpoint identifier"":""`omni-moderation-latest`"",""Kind"":""alias"",""Resolves to"":""`omni-moderation-2024-09-26`"",""Valid from"":""[Sep 26, 2024](https://platform.openai.com/docs/changelog)"",""Valid to"":""→ present"",""Source of the mapping"":""[Model page](https://platform.openai.com/docs/models/omni-moderation-latest)"",""Notes"":""—""}","[""https://platform.openai.com/docs/changelog"",""https://platform.openai.com/docs/models/omni-moderation-latest""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,21,333,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""OpenAI"",""Alias / endpoint identifier"":""`o1`, `o3-mini`, `o4-mini`, `o1-pro`, `computer-use-preview`, `gpt-3.5-turbo`, `gpt-4`"",""Kind"":""aliases with pipe-listed equivalents in the deprecation table (e.g. \""`o1-2024-12-17` \\| `o1`\"")"",""Resolves to"":""their dated snapshots"",""Valid from"":""per model"",""Valid to"":""[Oct 23, 2026](https://platform.openai.com/docs/deprecations) / [Jul 23, 2026](https://platform.openai.com/docs/deprecations)"",""Source of the mapping"":""[Deprecations](https://platform.openai.com/docs/deprecations)"",""Notes"":""The pipe notation is OpenAI's own alias-grouping syntax.""}","[""https://platform.openai.com/docs/deprecations""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,22,334,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`gemini-flash-latest`"",""Kind"":""hot-swapped alias"",""Resolves to"":""`gemini-3-flash-preview` from [Jan 21, 2026](https://ai.google.dev/gemini-api/docs/changelog); `gemini-3.5-flash` from [May 19, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Valid from"":""[Jan 21, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Valid to"":""→ present"",""Source of the mapping"":""[Models](https://ai.google.dev/gemini-api/docs/models) · [changelog](https://ai.google.dev/gemini-api/docs/changelog)"",""Notes"":""\""This alias will get hot-swapped with every new release … For breaking changes, a 2-week notice will be provided through email.\""""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/models""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,23,335,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`gemini-pro-latest`"",""Kind"":""hot-swapped alias"",""Resolves to"":""`gemini-3-pro-preview`"",""Valid from"":""[Jan 21, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Valid to"":""→ present (target itself repointed, see next row)"",""Source of the mapping"":""[Changelog](https://ai.google.dev/gemini-api/docs/changelog)"",""Notes"":""—""}","[""https://ai.google.dev/gemini-api/docs/changelog""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,24,336,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`gemini-3-pro-preview`"",""Kind"":""endpoint name reused as an alias after shutdown"",""Resolves to"":""Gemini 3 Pro until [Mar 9, 2026](https://ai.google.dev/gemini-api/docs/deprecations); thereafter \""`gemini-3-pro-preview` now points to `gemini-3.1-pro-preview`\"" ([changelog](https://ai.google.dev/gemini-api/docs/changelog))"",""Valid from"":""[Nov 18, 2025](https://ai.google.dev/gemini-api/docs/deprecations)"",""Valid to"":""identity change [Mar 9, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Source of the mapping"":""[Changelog](https://ai.google.dev/gemini-api/docs/changelog)"",""Notes"":""**Highest-risk identity trap in this report:** one string, two models, boundary 2026-03-09.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/deprecations""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,25,337,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`gemini-3.1-pro-preview-customtools`"",""Kind"":""second endpoint on one model"",""Resolves to"":""Gemini 3.1 Pro, tuned to prioritize custom tools"",""Valid from"":""[Feb 19, 2026](https://ai.google.dev/gemini-api/docs/changelog)"",""Valid to"":""→ present"",""Source of the mapping"":""[Model page](https://ai.google.dev/gemini-api/docs/models/gemini-3.1-pro-preview)"",""Notes"":""Endpoint-level variation without a new model.""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemini-api/docs/models/gemini-3.1-pro-preview""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,26,338,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`gemini-3.1-flash-image` ↔ \""Nano Banana 2\""; `gemini-3.1-flash-lite-image` ↔ \""Nano Banana 2 Lite\""; `gemini-3-pro-image` ↔ \""Nano Banana Pro\""; `gemini-2.5-flash-image` ↔ \""Nano Banana\"""",""Kind"":""marketing-name ↔ endpoint aliases"",""Resolves to"":""as shown"",""Valid from"":""GA dates in §2c"",""Valid to"":""→ present"",""Source of the mapping"":""[Models](https://ai.google.dev/gemini-api/docs/models)"",""Notes"":""Marketing version numbers and endpoint version numbers deliberately differ.""}","[""https://ai.google.dev/gemini-api/docs/models""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,27,339,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`gemini-live-2.5-flash-native-audio` (Cloud) ↔ `gemini-2.5-flash-native-audio-preview-12-2025` (Gemini API)"",""Kind"":""cross-surface endpoint names for one model"",""Resolves to"":""Gemini 2.5 Flash native audio"",""Valid from"":""[Dec 12, 2025](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions)"",""Valid to"":""Cloud retirement [Dec 13, 2026](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions)"",""Source of the mapping"":""[Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions) · [Models](https://ai.google.dev/gemini-api/docs/models)"",""Notes"":""Same model, two identifier namespaces.""}","[""https://ai.google.dev/gemini-api/docs/models"",""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,28,340,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`veo-3.1-generate-preview` (Gemini API) ↔ `veo-3.1-generate-001` (Cloud)"",""Kind"":""cross-surface identifiers"",""Resolves to"":""Veo 3.1"",""Valid from"":""[Oct 15, 2025](https://ai.google.dev/gemini-api/docs/deprecations) / [Nov 17, 2025](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions)"",""Valid to"":""Cloud \""November 17, 2026 or later\"""",""Source of the mapping"":""[Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions)"",""Notes"":""Preview vs GA status differs by surface.""}","[""https://ai.google.dev/gemini-api/docs/deprecations"",""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions""]",[]
3-alias-and-endpoint-identifier-table-with-validity-intervals/1,29,341,"3. Alias and endpoint-identifier table, with validity intervals","{""Provider"":""Google"",""Alias / endpoint identifier"":""`imagen-4.0-generate`"",""Kind"":""catalog alias"",""Resolves to"":""Imagen 4 generate family"",""Valid from"":""not_reported"",""Valid to"":""GA IDs shut down [Aug 17, 2026](https://ai.google.dev/gemini-api/docs/deprecations)"",""Source of the mapping"":""[Models](https://ai.google.dev/gemini-api/docs/models)"",""Notes"":""Listed in the catalog as \""Imagen 4 (Deprecated)\"".""}","[""https://ai.google.dev/gemini-api/docs/deprecations"",""https://ai.google.dev/gemini-api/docs/models""]","[""not_reported""]"
4-product-deployment-availability-table/1,1,349,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Claude API (first-party)"",""Models available (as documented)"":""all Active models in the lifecycle table"",""Availability interval / conditions"":""per-model, see §2a; retirement dates in §6"",""Source"":""[Deprecations](https://docs.claude.com/en/docs/about-claude/model-deprecations)""}","[""https://docs.claude.com/en/docs/about-claude/model-deprecations""]",[]
4-product-deployment-availability-table/1,2,350,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Claude Platform on AWS"",""Models available (as documented)"":""Messages API and agent features on Anthropic-managed infrastructure via AWS"",""Availability interval / conditions"":""launched [May 11, 2026](https://platform.claude.com/docs/en/release-notes/overview); dates on the deprecation page apply to this platform"",""Source"":""[Release notes](https://platform.claude.com/docs/en/release-notes/overview) · [Deprecations](https://docs.claude.com/en/docs/about-claude/model-deprecations)""}","[""https://docs.claude.com/en/docs/about-claude/model-deprecations"",""https://platform.claude.com/docs/en/release-notes/overview""]",[]
4-product-deployment-availability-table/1,3,351,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Claude in Amazon Bedrock"",""Models available (as documented)"":""Messages API endpoint `/anthropic/v1/messages`"",""Availability interval / conditions"":""research preview from [Apr 7, 2026](https://platform.claude.com/docs/en/release-notes/overview) (us-east-1); open to all Bedrock customers from [Apr 16, 2026](https://platform.claude.com/docs/en/release-notes/overview), \""in 27 AWS regions\"""",""Source"":""[Release notes](https://platform.claude.com/docs/en/release-notes/overview)""}","[""https://platform.claude.com/docs/en/release-notes/overview""]",[]
4-product-deployment-availability-table/1,4,352,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Amazon Bedrock (partner-operated) and Google Cloud"",""Models available (as documented)"":""Claude models incl. some retired on first-party API (e.g. Claude Haiku 3.5)"",""Availability interval / conditions"":""\""Partner-operated platforms (Amazon Bedrock and Google Cloud) set their own retirement schedules, so a model's lifecycle status and dates can differ\"""",""Source"":""[Deprecations](https://docs.claude.com/en/docs/about-claude/model-deprecations)""}","[""https://docs.claude.com/en/docs/about-claude/model-deprecations""]",[]
4-product-deployment-availability-table/1,5,353,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Claude in Microsoft Foundry"",""Models available (as documented)"":""full Messages API incl. extended thinking, caching, Files API, Agent Skills"",""Availability interval / conditions"":""launched [Nov 18, 2025](https://platform.claude.com/docs/en/release-notes/overview); Anthropic-operated dates apply"",""Source"":""[Release notes](https://platform.claude.com/docs/en/release-notes/overview)""}","[""https://platform.claude.com/docs/en/release-notes/overview""]",[]
4-product-deployment-availability-table/1,6,354,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Claude apps (web, Mobile, Desktop), Cowork, Claude Code, Claude Design, Claude for Microsoft 365, Claude Tag"",""Models available (as documented)"":""Fable 5 / 5.1 and the current tiers"",""Availability interval / conditions"":""Fable models on all paid plans; Claude Code ≥2.1.170 (Fable 5) / ≥2.1.255 (Fable 5.1)"",""Source"":""[Fable plans article](https://support.claude.com/en/articles/15424964-claude-fable-models-on-your-plan)""}","[""https://support.claude.com/en/articles/15424964-claude-fable-models-on-your-plan""]",[]
4-product-deployment-availability-table/1,7,355,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Claude plan entitlements"",""Models available (as documented)"":""Fable 5/5.1"",""Availability interval / conditions"":""Max/Team-premium/Enterprise-premium: included, up to 50% of weekly limits; Pro and standard seats: usage credits only; promotion ended [Jul 19, 2026 11:59:59 PM PT](https://support.claude.com/en/articles/15424964-claude-fable-models-on-your-plan)"",""Source"":""[Fable plans article](https://support.claude.com/en/articles/15424964-claude-fable-models-on-your-plan)""}","[""https://support.claude.com/en/articles/15424964-claude-fable-models-on-your-plan""]",[]
4-product-deployment-availability-table/1,8,356,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Claude for Government"",""Models available (as documented)"":""Sonnet- and Haiku-class for Lite seats; all models incl. Opus for Standard seats"",""Availability interval / conditions"":""new models \""the same day or within one to two days of their commercial release\""; inference via Vertex AI FedRAMP High"",""Source"":""[Gov article](https://support.claude.com/en/articles/14503794-model-availability-in-claude-for-government)""}","[""https://support.claude.com/en/articles/14503794-model-availability-in-claude-for-government""]",[]
4-product-deployment-availability-table/1,9,357,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""Project Glasswing"",""Models available (as documented)"":""Claude Mythos Preview, Mythos 5, Mythos 5.1"",""Availability interval / conditions"":""invitation only; Mythos 5.1 \""only available to a set of US organizations\"""",""Source"":""[Announcement](https://www.anthropic.com/claude-fable-and-mythos-5-1) · [Mythos 5.1 page](https://platform.claude.com/docs/en/models/mythos-5-1/overview)""}","[""https://platform.claude.com/docs/en/models/mythos-5-1/overview"",""https://www.anthropic.com/claude-fable-and-mythos-5-1""]",[]
4-product-deployment-availability-table/1,10,358,4. Product / deployment availability table,"{""Provider"":""Anthropic"",""Deployment / product surface"":""External Researcher Access Program"",""Models available (as documented)"":""retired models incl. Opus 4.1, Sonnet 4, Opus 4, Sonnet 3.7, Opus 3"",""Availability interval / conditions"":""post-retirement research access"",""Source"":""[Release notes](https://platform.claude.com/docs/en/release-notes/overview)""}","[""https://platform.claude.com/docs/en/release-notes/overview""]",[]
4-product-deployment-availability-table/1,11,359,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""Responses API / Chat Completions / Batch"",""Models available (as documented)"":""per-model endpoint support tables"",""Availability interval / conditions"":""per model; e.g. GPT-6 Astra tool calling requires Responses API"",""Source"":""[Model pages](https://platform.openai.com/docs/models/gpt-6-astra) · [changelog](https://platform.openai.com/docs/changelog)""}","[""https://platform.openai.com/docs/changelog"",""https://platform.openai.com/docs/models/gpt-6-astra""]",[]
4-product-deployment-availability-table/1,12,360,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""Amazon Bedrock (OpenAI models)"",""Models available (as documented)"":""GPT-5.4, GPT-5.5 named"",""Availability interval / conditions"":""from [Jun 1, 2026](https://platform.openai.com/docs/changelog); \""Supported models and features vary by AWS Region\"""",""Source"":""[Changelog](https://platform.openai.com/docs/changelog)""}","[""https://platform.openai.com/docs/changelog""]",[]
4-product-deployment-availability-table/1,13,361,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""ChatGPT (Free, Go, Plus, Pro, Business, Enterprise, Edu)"",""Models available (as documented)"":""product labels in §2b-ii"",""Availability interval / conditions"":""GPT-5.6 Sol paid plans only at launch ([Jul 9, 2026](https://help.openai.com/en/articles/9624314-model-release-notes)); GPT-5.6 Luna default for Free/Go ([Aug 6, 2026](https://help.openai.com/en/articles/6825453-chatgpt-release-notes)); GPT-6 Astra \""rolling out to a limited set of organizations\"" ([Sep 3, 2026](https://help.openai.com/en/articles/6825453-chatgpt-release-notes))"",""Source"":""[ChatGPT release notes](https://help.openai.com/en/articles/6825453-chatgpt-release-notes)""}","[""https://help.openai.com/en/articles/6825453-chatgpt-release-notes"",""https://help.openai.com/en/articles/9624314-model-release-notes""]",[]
4-product-deployment-availability-table/1,14,362,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""ChatGPT Voice"",""Models available (as documented)"":""GPT-Live-1 (paid), GPT-Live-1 mini (Free)"",""Availability interval / conditions"":""from [Jul 8, 2026](https://help.openai.com/en/articles/6825453-chatgpt-release-notes); \""not available in ChatGPT Business, Enterprise, or Edu workspaces at launch\"""",""Source"":""[ChatGPT release notes](https://help.openai.com/en/articles/6825453-chatgpt-release-notes)""}","[""https://help.openai.com/en/articles/6825453-chatgpt-release-notes""]",[]
4-product-deployment-availability-table/1,15,363,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""Codex and ChatGPT Work"",""Models available (as documented)"":""July versions of GPT-5.6 Sol / Luna"",""Availability interval / conditions"":""\""still using previously released versions\"" as of [Aug 6, 2026](https://deploymentsafety.openai.com/gpt-5-6-august-update)"",""Source"":""[August update card](https://deploymentsafety.openai.com/gpt-5-6-august-update)""}","[""https://deploymentsafety.openai.com/gpt-5-6-august-update""]",[]
4-product-deployment-availability-table/1,16,364,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""Daybreak (cyber defense)"",""Models available (as documented)"":""Daybreak Blue → GPT-5.6 Sol; Daybreak Red → GPT-5.6 Cyber"",""Availability interval / conditions"":""approved defenders, from [Aug 7, 2026](https://platform.openai.com/docs/changelog)"",""Source"":""[Changelog](https://platform.openai.com/docs/changelog)""}","[""https://platform.openai.com/docs/changelog""]",[]
4-product-deployment-availability-table/1,17,365,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""Trusted-access science program"",""Models available (as documented)"":""GPT-Rosalind-5.5"",""Availability interval / conditions"":""\""available only to approved customers\""; separate government pathway"",""Source"":""[Rosalind card](https://deploymentsafety.openai.com/gpt-rosalind-5-5)""}","[""https://deploymentsafety.openai.com/gpt-rosalind-5-5""]",[]
4-product-deployment-availability-table/1,18,366,4. Product / deployment availability table,"{""Provider"":""OpenAI"",""Deployment / product surface"":""Open weights (not OpenAI-hosted)"",""Models available (as documented)"":""gpt-oss-120b, gpt-oss-20b, gpt-oss-safeguard-120b/20b"",""Availability interval / conditions"":""\""not served through the OpenAI API and are not available in ChatGPT\"""",""Source"":""[gpt-oss help article](https://help.openai.com/en/articles/11870455-openai-open-weight-models-gpt-oss)""}","[""https://help.openai.com/en/articles/11870455-openai-open-weight-models-gpt-oss""]",[]
4-product-deployment-availability-table/1,19,367,4. Product / deployment availability table,"{""Provider"":""Google"",""Deployment / product surface"":""Gemini API / Google AI Studio"",""Models available (as documented)"":""catalog in §2c"",""Availability interval / conditions"":""per-endpoint release and shutdown dates"",""Source"":""[Deprecations](https://ai.google.dev/gemini-api/docs/deprecations)""}","[""https://ai.google.dev/gemini-api/docs/deprecations""]",[]
4-product-deployment-availability-table/1,20,368,4. Product / deployment availability table,"{""Provider"":""Google"",""Deployment / product surface"":""Gemini Enterprise Agent Platform (formerly Vertex AI)"",""Models available (as documented)"":""Gemini, Gemini image, Veo, embeddings models"",""Availability interval / conditions"":""separate release + retirement dates, incl. 12-month minimum availability class"",""Source"":""[Cloud lifecycle](https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions)""}","[""https://docs.cloud.google.com/gemini-enterprise-agent-platform/models/model-versions""]",[]
4-product-deployment-availability-table/1,21,369,4. Product / deployment availability table,"{""Provider"":""Google"",""Deployment / product surface"":""Vertex AI (superseded surface)"",""Models available (as documented)"":""—"",""Availability interval / conditions"":""\""Vertex AI documentation is no longer being updated. Vertex AI's services are now part of Gemini Enterprise Agent Platform\""; Generative AI module in the Vertex AI SDK deprecated [Jun 24, 2025](https://cloud.google.com/vertex-ai/generative-ai/docs/deprecations/index), removed [Jun 24, 2026](https://cloud.google.com/vertex-ai/generative-ai/docs/deprecations/index)"",""Source"":""[Vertex deprecations](https://cloud.google.com/vertex-ai/generative-ai/docs/deprecations/index)""}","[""https://cloud.google.com/vertex-ai/generative-ai/docs/deprecations/index""]",[]
4-product-deployment-availability-table/1,22,370,4. Product / deployment availability table,"{""Provider"":""Google"",""Deployment / product surface"":""Gemini app"",""Models available (as documented)"":""model-picker labels; Deep Think for Ultra subscribers"",""Availability interval / conditions"":""dated rollouts 2025.01.30 → 2026.07.21"",""Source"":""[Gemini app release updates](https://gemini.google/release-notes/)""}","[""https://gemini.google/release-notes/""]",[]
4-product-deployment-availability-table/1,23,371,4. Product / deployment availability table,"{""Provider"":""Google"",""Deployment / product surface"":""Other Google surfaces named in model cards"",""Models available (as documented)"":""Google AI Mode / Search AI Overviews, Google Antigravity, NotebookLM, Gemini Enterprise App, YouTube, Google Flow, Google Flow Music, Whisk, Google Vids, Dream Track, Agent Opus"",""Availability interval / conditions"":""per-model card lists"",""Source"":""[Gemini 3.8 Flash card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-8-Flash-Model-Card.pdf) · [Gemini 3 Pro card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf) · [Omni card](https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-Omni-Flash-Model-Card.pdf) · [DeepMind Lyria](https://deepmind.google/models/lyria/) · [DeepMind Imagen](https://deepmind.google/models/imagen/) · [DeepMind Omni](https://deepmind.google/models/gemini-omni/)""}","[""https://deepmind.google/models/gemini-omni/"",""https://deepmind.google/models/imagen/"",""https://deepmind.google/models/lyria/"",""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-8-Flash-Model-Card.pdf"",""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-Pro-Model-Card.pdf"",""https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-Omni-Flash-Model-Card.pdf""]",[]
4-product-deployment-availability-table/1,24,372,4. Product / deployment availability table,"{""Provider"":""Google"",""Deployment / product surface"":""Open-weights distribution"",""Models available (as documented)"":""Gemma family"",""Availability interval / conditions"":""\""Kaggle Models and Hugging Face\""; Gemma 4 `-it` checkpoints also on AI Studio + Gemini API"",""Source"":""[Gemma docs](https://ai.google.dev/gemma/docs) · [changelog](https://ai.google.dev/gemini-api/docs/changelog)""}","[""https://ai.google.dev/gemini-api/docs/changelog"",""https://ai.google.dev/gemma/docs""]",[]
5-knowledge-cutoff-table/1,1,382,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Fable 5.1 (API + apps)"",""Cutoff as stated"":""Jun 2026"",""Provider's term"":""\""Reliable knowledge cutoff\"""",""Source"":""[Models overview](https://docs.claude.com/en/docs/about-claude/models/overview)""}","[""https://docs.claude.com/en/docs/about-claude/models/overview""]",[]
5-knowledge-cutoff-table/1,2,383,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Fable 5.1"",""Cutoff as stated"":""June 2026"",""Provider's term"":""\""trained on data up until\"""",""Source"":""[Help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data""]",[]
5-knowledge-cutoff-table/1,3,384,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Mythos 5.1"",""Cutoff as stated"":""Jun 2026"",""Provider's term"":""knowledge cutoff column, shared with Fable 5.1"",""Source"":""[Mythos 5.1 page](https://platform.claude.com/docs/en/models/mythos-5-1/overview)""}","[""https://platform.claude.com/docs/en/models/mythos-5-1/overview""]",[]
5-knowledge-cutoff-table/1,4,385,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 5"",""Cutoff as stated"":""May 2026"",""Provider's term"":""\""has a knowledge cutoff date of\"""",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,5,386,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Opus 5"",""Cutoff as stated"":""May 2026"",""Provider's term"":""\""Reliable knowledge cutoff\"" / \""trained on data up until\"""",""Source"":""[Models overview](https://docs.claude.com/en/docs/about-claude/models/overview) · [help center](https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data)""}","[""https://docs.claude.com/en/docs/about-claude/models/overview"",""https://support.claude.com/en/articles/8114494-how-up-to-date-is-claude-s-training-data""]",[]
5-knowledge-cutoff-table/1,6,387,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Sonnet 5"",""Cutoff as stated"":""January 2026"",""Provider's term"":""\""has a knowledge cutoff date of\"""",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
5-knowledge-cutoff-table/1,7,388,5. Knowledge-cutoff table,"{""Provider"":""Anthropic"",""Model / deployment the cutoff applies to"":""Claude Fable 5"",""Cutoff as stated"":""January 2026"",""Provider's term"":""\""has a knowledge cutoff date of\"""",""Source"":""[Transparency Hub](https://www.anthropic.com/transparency)""}","[""https://www.anthropic.com/transparency""]",[]
